 id ,CompanySize,CompanyType,CompetePeers,DeveloperType,HaveAssembly,HaveC,HaveC#,HaveC++,HaveJava,HaveJavaScript,HaveObjective-C,HavePHP,HavePerl,HavePython,HaveR,HaveRuby,HaveSQL,HaveSwift,HaveTypeScript,HaveVB.NET,HaveVBA,JobSatisfaction,MajorUndergrad,Salary,WantAssembly,WantC,WantC#,WantC++,WantJava,WantJavaScript,WantObjective-C,WantPHP,WantPerl,WantPython,WantR,WantRuby,WantSQL,WantSwift,WantTypeScript,WantVB.NET,WantVBA
45848,Fewer than 10 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,A humanities discipline,50001-60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45853,10 to 19 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,A business discipline,30001-40000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45855,100 to 499 employees,Publicly-traded corporation,Disagree,Web developer,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,Computer science or software engineering,120001-130000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
45857,100 to 499 employees,Privately-held limited company not in startup mode,Strongly agree,Mobile developer,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,Computer science or software engineering,130001-140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45868,1000 to 4999 employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
45869,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,Computer science or software engineering,10001-20000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45870,1000 to 4999 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,8,Computer engineering or electrical/electronics engineering,70001-80000,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
45871,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45878,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45880,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Agree,Mobile developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45887,500 to 999 employees,Publicly-traded corporation,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,Mathematics or statistics,50001-60000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45897,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Something else,90001-100000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
45898,Fewer than 10 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45900,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,Mathematics or statistics,60001-70000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
45906,5000 to 9999 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5,Computer science or software engineering,140001-150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45912,5000 to 9999 employees,Publicly-traded corporation,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,A natural science,1-10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45934,500 to 999 employees,Venture-funded startup,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer programming or Web development,80001-90000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
45950,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,Computer programming or Web development,1-10000,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
45951,10 to 19 employees,Pre-series A startup,Somewhat agree,Web developer,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4,Information technology networking or system administration,1-10000,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
45957,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Computer science or software engineering,10001-20000,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
45958,Fewer than 10 employees,Pre-series A startup,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
45960,500 to 999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,10001-20000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45977,Fewer than 10 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,Computer science or software engineering,160001-170000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
45983,Fewer than 10 employees,Non-profit/non-governmental organization or private school/university,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,A humanities discipline,50001-60000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
45987,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Strongly disagree,Desktop applications developer,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45995,10000 or more employees,Government agency or public school/university,Somewhat agree,Web developer,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,7,Computer science or software engineering,70001-80000,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
45998,I prefer not to answer,I prefer not to answer,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Computer programming or Web development,10001-20000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46005,10000 or more employees,Publicly-traded corporation,Disagree,Other,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,Computer science or software engineering,80001-90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46009,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,9,Something else,30001-40000,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
46011,10 to 19 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,1-10000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46013,20 to 99 employees,Non-profit/non-governmental organization or private school/university,Strongly disagree,Web developer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,Mathematics or statistics,1-10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46034,10000 or more employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,Mathematics or statistics,100001-110000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46052,5000 to 9999 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer science or software engineering,40001-50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46064,Fewer than 10 employees,Pre-series A startup,Strongly disagree,Web developer,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,4,Mathematics or statistics,50001-60000,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
46075,Fewer than 10 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,Computer science or software engineering,10001-20000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
46080,20 to 99 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,9,Mathematics or statistics,30001-40000,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
46081,100 to 499 employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9,A natural science,1-10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46091,5000 to 9999 employees,Privately-held limited company not in startup mode,Strongly agree,Mobile developer,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,Computer science or software engineering,60001-70000,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
46100,Fewer than 10 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,20001-30000,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
46104,10000 or more employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
46108,10 to 19 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10,Computer science or software engineering,10001-20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46111,1000 to 4999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
46115,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8,A natural science,30001-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46118,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,7,Computer science or software engineering,60001-70000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46121,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,Computer science or software engineering,50001-60000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46133,20 to 99 employees,Venture-funded startup,Strongly disagree,Web developer,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,7,Computer science or software engineering,50001-60000,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
46142,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,4,A humanities discipline,90001-100000,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
46144,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,Computer science or software engineering,50001-60000,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
46146,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46148,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Developer with a statistics or mathematics background,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,10001-20000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
46154,10000 or more employees,Publicly-traded corporation,Disagree,Web developer,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,9,Computer science or software engineering,20001-30000,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
46155,100 to 499 employees,Privately-held limited company not in startup mode,Strongly disagree,Other,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,A humanities discipline,100001-110000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46156,Fewer than 10 employees,Venture-funded startup,Strongly disagree,Web developer,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,9,Computer science or software engineering,80001-90000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
46157,10000 or more employees,Publicly-traded corporation,Somewhat agree,Embedded applications/devices developer,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,Computer science or software engineering,80001-90000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46158,5000 to 9999 employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Computer science or software engineering,150001-160000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46161,10000 or more employees,Publicly-traded corporation,Disagree,Developer with a statistics or mathematics background,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,Mathematics or statistics,60001-70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46162,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,8,A non-computer-focused engineering discipline,70001-80000,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0
46165,20 to 99 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,A non-computer-focused engineering discipline,110001-120000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46168,Fewer than 10 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,Computer science or software engineering,30001-40000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
46175,100 to 499 employees,Venture-funded startup,Disagree,Mobile developer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,Computer science or software engineering,30001-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46182,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,A humanities discipline,50001-60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46183,10000 or more employees,Publicly-traded corporation,Disagree,Mobile developer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,20001-30000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46194,10 to 19 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8,Computer science or software engineering,10001-20000,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
46196,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,9,A natural science,70001-80000,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
46199,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,Computer science or software engineering,20001-30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46206,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Developer with a statistics or mathematics background,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
46208,10000 or more employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,130001-140000,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
46211,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,30001-40000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46212,5000 to 9999 employees,Government agency or public school/university,Somewhat agree,Machine learning specialist,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
46215,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Other,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,Computer science or software engineering,30001-40000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46229,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46233,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Mobile developer,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,Information technology networking or system administration,120001-130000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46234,1000 to 4999 employees,Non-profit/non-governmental organization or private school/university,Disagree,Web developer,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Computer science or software engineering,70001-80000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
46235,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Desktop applications developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,90001-100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46236,5000 to 9999 employees,I prefer not to answer,Strongly agree,Other,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,Computer engineering or electrical/electronics engineering,80001-90000,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46239,Fewer than 10 employees,Venture-funded startup,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,Computer science or software engineering,60001-70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46249,10 to 19 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,Computer science or software engineering,20001-30000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46258,10000 or more employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,90001-100000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
46261,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,1-10000,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
46262,Fewer than 10 employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,A non-computer-focused engineering discipline,20001-30000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46269,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,10001-20000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46273,500 to 999 employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,1-10000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
46274,1000 to 4999 employees,Non-profit/non-governmental organization or private school/university,Agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,Computer science or software engineering,60001-70000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46276,1000 to 4999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,Computer science or software engineering,90001-100000,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
46278,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,8,Computer science or software engineering,130001-140000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46293,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5,Information technology networking or system administration,110001-120000,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
46299,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,10001-20000,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
46301,10000 or more employees,Publicly-traded corporation,Disagree,Web developer,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,8,Computer engineering or electrical/electronics engineering,20001-30000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46305,Fewer than 10 employees,Pre-series A startup,Agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Computer programming or Web development,20001-30000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46308,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,30001-40000,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0
46319,100 to 499 employees,Privately-held limited company not in startup mode,Strongly agree,Mobile developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,10001-20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46321,100 to 499 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46325,500 to 999 employees,Non-profit/non-governmental organization or private school/university,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,Fine arts or performing arts,40001-50000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
46329,5000 to 9999 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,Computer science or software engineering,20001-30000,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
46332,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Mobile developer,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,9,Information technology networking or system administration,30001-40000,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
46333,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Mobile developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Management information systems,1-10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
